idx,step,txn_user,txn_receiver,amount,type,isFraud,ring_score_7d,ring_score_30d,delta_score,confidence
1860,1,a425b2de,bf91aca3,60850.80078125,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
1861,1,ea4e87e9,f09bb93a,476934.34375,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
1862,1,f5a237cf,7c8e2711,598674.0,CASH_OUT,0,0.9192710007223241,0.8931062619563402,0.026164738765983908,0.9230769230769231
1863,1,73406e32,c3e04013,135357.15625,CASH_OUT,0,0.8024940540814368,0.8024940540814368,0.0,0.7923076923076924
1864,1,7d6d6dfb,8bf4f21e,422126.0,CASH_OUT,0,0.9018115615061059,0.8729747691007962,0.028836792405309675,0.8923076923076922
1865,1,caa02a29,ba736b1f,57643.23828125,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
1867,1,304ac36a,bf91aca3,416106.78125,TRANSFER,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
1869,1,ab6a630d,16c11be5,25071.4609375,TRANSFER,1,0.6467514076558744,0.6467514076558744,0.0,0.5153846153846153
1870,1,e425570d,8fa21ed5,25071.4609375,CASH_OUT,1,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
1876,1,4d133d5b,e7188254,26844.83984375,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
1878,1,3d98d19b,53474875,58516.6796875,CASH_OUT,0,0.8102691656064758,0.8102691656064758,0.0,0.8384615384615385
1884,1,68cf7648,3df92e2e,450465.15625,CASH_OUT,0,0.8038841893430972,0.8038841893430972,0.0,0.8
1896,1,e5e7c797,19c5c690,272709.34375,TRANSFER,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
1898,1,c683ac0a,e4133cf3,14750.259765625,CASH_OUT,0,0.8147997674353576,0.8147997674353576,0.0,0.8692307692307693
1899,1,7a5ada92,b2f3df10,107421.2578125,CASH_OUT,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
1900,1,330e25f8,2c0ab5d2,36448.640625,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
1901,1,8d053fb1,0d3bf667,12939.66015625,CASH_OUT,0,0.7695188922940575,0.7695188922940575,0.0,0.6615384615384615
1902,1,5af6519b,a7064beb,198137.40625,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
1903,1,779e0984,acc0646f,112193.6484375,CASH_OUT,0,0.9056347902028618,0.8773373902017353,0.02829740000112646,0.8923076923076922
1904,1,3be1a899,33565c1d,40030.78125,CASH_OUT,0,0.9089936169765942,0.8811904918806477,0.027803125095946513,0.976923076923077
1905,1,4ef4f7fe,f0bfd452,207283.84375,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
1906,1,cff351d1,1e74d418,141648.125,CASH_OUT,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
1907,1,cef441c2,aaef0d74,361980.65625,CASH_OUT,0,0.9170706359402124,0.8905384699121781,0.02653216602803432,0.9692307692307692
1908,1,ad9d0ef8,cb2283a0,614317.625,CASH_OUT,0,0.8137094601715017,0.8137094601715017,0.0,0.8615384615384616
1909,1,134e0f72,7044badf,233255.734375,CASH_OUT,0,0.9089936169765942,0.8811904918806477,0.027803125095946513,0.9384615384615385
1911,1,e3e7b9ad,5caca82b,132842.640625,CASH_OUT,1,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
1942,1,9466024d,5bb43372,146534.953125,CASH_OUT,0,0.781634510851948,0.781634510851948,0.0,0.7
1945,1,30159604,194c3908,236343.984375,TRANSFER,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
1946,1,2c69963f,acc0646f,86401.9296875,TRANSFER,0,0.9056347902028618,0.8773373902017353,0.02829740000112646,0.8923076923076922
1948,1,456543be,c2c30b12,289326.875,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
1955,1,6468b378,062b865f,84051.0,CASH_OUT,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
1958,1,84983a46,a7064beb,38829.8984375,TRANSFER,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
1961,1,744969e4,1784d1da,383736.3125,TRANSFER,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
1979,1,86c09714,3bd408a7,144659.765625,CASH_OUT,0,0.79485475059469,0.79485475059469,0.0,0.7538461538461538
1980,1,d22cfead,7c9c187b,53094.171875,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
1981,1,3dac07f2,062b865f,43721.1015625,CASH_OUT,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
1982,1,70820cc6,194c3908,119537.3203125,CASH_OUT,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
1983,1,e0042aa7,4c7a9d7d,33349.83984375,CASH_OUT,0,0.7500936850035981,0.7500936850035981,0.0,0.6153846153846154
1984,1,110c707a,11c8f415,335979.25,CASH_OUT,0,0.8024940540814368,0.8024940540814368,0.0,0.7923076923076924
1985,1,ef4f1bdc,b351a089,183842.53125,CASH_OUT,0,0.7931693350667977,0.7931693350667977,0.0,0.7461538461538462
1986,1,449f69f9,9a9f237f,286737.96875,CASH_OUT,0,0.8974009410340642,0.8679714527073664,0.029429488326697784,0.9384615384615385
1987,1,89ada1b3,f8a57a0e,472609.8125,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
1988,1,35a2ab66,c2c30b12,271982.09375,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
1989,1,49b591ba,8f2a25ff,154611.640625,CASH_OUT,0,0.807820827874701,0.807820827874701,0.0,0.823076923076923
1990,1,cc22a1b2,dca49018,125275.0,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
1991,1,6327cf79,7044badf,443200.3125,CASH_OUT,0,0.9089936169765942,0.8811904918806477,0.027803125095946513,0.9384615384615385
1992,1,d6b5b800,8f2a25ff,256481.4375,CASH_OUT,0,0.807820827874701,0.807820827874701,0.0,0.823076923076923
1993,1,661846fe,2405b539,236277.015625,CASH_OUT,0,0.812591775240771,0.812591775240771,0.0,0.8538461538461539
1998,1,40f656ac,8967a51f,287126.375,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
2033,1,b1fcae97,dca49018,216007.53125,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
2040,1,c9386057,d07cdb7e,56565.26953125,TRANSFER,0,0.9146526835252926,0.8877274398751002,0.026925243650192443,1.0
2048,1,31254a6a,3e76826b,32282.5703125,CASH_OUT,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
2055,1,4494853f,e2c6df07,291713.21875,CASH_OUT,0,0.812591775240771,0.812591775240771,0.0,0.8538461538461539
2063,1,8cbfed57,9b96b51f,44670.26953125,CASH_OUT,0,0.7320894907763119,0.7320894907763119,0.0,0.5846153846153846
2068,1,27f90f5c,33513148,79386.8515625,TRANSFER,0,0.79485475059469,0.79485475059469,0.0,0.7538461538461538
2082,1,1091a50c,f8a57a0e,457552.4375,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
2103,1,b6fcda99,d07cdb7e,138647.546875,TRANSFER,0,0.9146526835252926,0.8877274398751002,0.026925243650192443,1.0
2107,1,ca6bb531,062b865f,100939.4296875,CASH_OUT,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
2111,1,7a97c605,8d5b26a0,302665.03125,TRANSFER,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
2123,1,42510b1b,e037066a,34115.8203125,TRANSFER,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
2125,1,dec3fc83,ae08936e,22190.990234375,TRANSFER,0,0.7997510872569837,0.7997510872569837,0.0,0.7807692307692308
2193,1,6d3eea1e,c70196a2,218499.734375,CASH_OUT,0,0.8169028865976178,0.8169028865976178,0.0,0.8846153846153846
2194,1,b1146a25,d4cb9e9e,107440.8671875,CASH_OUT,0,0.7794267643754282,0.7794267643754282,0.0,0.6923076923076923
2199,1,2c3a875e,99f849cb,17488.560546875,TRANSFER,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
2201,1,4e4137aa,cb2283a0,222321.359375,CASH_OUT,0,0.8137094601715017,0.8137094601715017,0.0,0.8615384615384616
2208,1,89c1aa39,afd00d55,46961.69921875,TRANSFER,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
2209,1,2d21c6fa,99373165,373610.78125,TRANSFER,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
2210,1,2b98e0df,99373165,90667.109375,TRANSFER,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
2211,1,1d9b7a90,f0f7cc05,114580.21875,TRANSFER,0,0.8169028865976178,0.8169028865976178,0.0,0.8846153846153846
2213,1,d230ea19,529d0375,549884.875,CASH_OUT,0,0.8090614673106034,0.8090614673106034,0.0,0.8307692307692307
2220,1,f27b8cdf,70a1c2b3,219630.796875,CASH_OUT,0,0.7500936850035981,0.7500936850035981,0.0,0.6153846153846154
2223,1,d8dc9807,e3373c61,512866.84375,CASH_OUT,0,0.8102691656064758,0.8102691656064758,0.0,0.8384615384615385
2228,1,0ca7c7e4,aaef0d74,156232.734375,TRANSFER,0,0.9170706359402124,0.8905384699121781,0.02653216602803432,0.9692307692307692
2233,1,1dfc1f7c,8bf4f21e,159657.09375,CASH_OUT,0,0.9018115615061059,0.8729747691007962,0.028836792405309675,0.8923076923076922
2234,1,16760f27,ecf97e77,68051.171875,CASH_OUT,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
2236,1,003aa267,f5310241,345858.0625,TRANSFER,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
2239,1,a6c6f6b9,4d9434f6,194415.484375,TRANSFER,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
2301,1,6758971d,f8171b85,235238.65625,TRANSFER,1,0.6634231869190081,0.6634231869190081,0.0,0.5230769230769231
2302,1,91976b78,d7ecc431,235238.65625,CASH_OUT,1,0.7265888867511967,0.7265888867511967,0.0,0.5769230769230769
2304,1,6305bca8,8f2a25ff,200612.484375,TRANSFER,0,0.807820827874701,0.807820827874701,0.0,0.823076923076923
2328,1,8664b86f,a186c0a9,153596.453125,CASH_OUT,0,0.9089936169765942,0.8811904918806477,0.027803125095946513,0.9615384615384616
2334,1,c467d94b,2484472c,36010.8984375,TRANSFER,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
2335,1,29632e85,7c8e2711,183465.109375,TRANSFER,0,0.9192710007223241,0.8931062619563402,0.026164738765983908,0.9230769230769231
2336,1,630638cd,a7d47e30,57716.1484375,TRANSFER,0,0.79485475059469,0.79485475059469,0.0,0.7538461538461538
2338,1,6c4875d8,cfe3c320,601898.4375,TRANSFER,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
2345,1,014f8879,e3373c61,149617.828125,TRANSFER,0,0.8102691656064758,0.8102691656064758,0.0,0.8384615384615385
2346,1,d221fe7e,ecf97e77,108019.9921875,TRANSFER,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
2348,1,7c7259e7,c1f49e84,83845.21875,TRANSFER,0,0.7205467975383388,0.7205467975383388,0.0,0.5692307692307692
2350,1,c2cde715,529d0375,462688.96875,CASH_OUT,0,0.8090614673106034,0.8090614673106034,0.0,0.8307692307692307
2351,1,514a634b,47b63b59,75915.4375,CASH_OUT,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
2352,1,2f6b2d26,4d5025da,383533.34375,TRANSFER,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
2356,1,cac0dfed,c0807798,347391.15625,TRANSFER,0,0.8234442527311107,0.7865114345608367,0.03693281817027394,0.8923076923076922
2376,1,0a94138e,7c9c187b,145515.234375,TRANSFER,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
2378,1,6c07e455,c7dfb79d,15326.2998046875,TRANSFER,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
2391,1,90c14c5c,acc0646f,214202.65625,CASH_OUT,0,0.9056347902028618,0.8773373902017353,0.02829740000112646,0.8923076923076922
2395,1,6c2cb006,33565c1d,136564.265625,CASH_OUT,0,0.9089936169765942,0.8811904918806477,0.027803125095946513,0.976923076923077
2407,1,eb972f47,7aa6fd4c,1361.2900390625,TRANSFER,0,0.781634510851948,0.781634510851948,0.0,0.7
2410,1,6f79f1d8,7c9c187b,93459.2734375,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
2414,1,4a58a7f4,2405b539,279422.78125,TRANSFER,0,0.812591775240771,0.812591775240771,0.0,0.8538461538461539
2441,1,f12e547c,9a9f237f,119542.859375,CASH_OUT,0,0.8974009410340642,0.8679714527073664,0.029429488326697784,0.9384615384615385
2443,1,ccdfa712,529d0375,289715.28125,CASH_OUT,0,0.8090614673106034,0.8090614673106034,0.0,0.8307692307692307
2457,1,1c8cc7c2,7c9c187b,197761.375,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
2458,1,768c9eda,aaef0d74,100740.53125,CASH_OUT,0,0.9170706359402124,0.8905384699121781,0.02653216602803432,0.9692307692307692
2459,1,90e0698f,8fa21ed5,14166.3798828125,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
2460,1,6d0ba8d6,e4133cf3,134543.59375,CASH_OUT,0,0.8147997674353576,0.8147997674353576,0.0,0.8692307692307693
2461,1,bede5f5f,5caca82b,48206.8203125,CASH_OUT,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
2462,1,aba0e3dc,ecf32441,282944.0625,CASH_OUT,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
2463,1,8565f05b,d4e718fa,19270.140625,CASH_OUT,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
2464,1,e41d2b12,99373165,5493.18994140625,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
2474,1,a1e9e94c,f18a2c41,124041.53125,TRANSFER,0,0.7538392351238842,0.7538392351238842,0.0,0.6230769230769231
2477,1,0f9ede01,1784d1da,189476.671875,CASH_OUT,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
2479,1,f7cd5a59,f09bb93a,457194.09375,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
2480,1,4b40bac3,4d5025da,219583.953125,TRANSFER,0,0.7371310256636456,0.7371310256636456,0.0,0.5923076923076923
2552,1,f0f75f95,28ec69eb,247199.953125,CASH_OUT,0,0.7265888867511967,0.7265888867511967,0.0,0.5769230769230769
2561,1,c77e0f29,cec7d96b,91424.2109375,TRANSFER,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
2566,1,6d930db1,d2bc1f09,519973.96875,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
2568,1,63cb0cf9,c2c30b12,166808.6875,CASH_OUT,0,0.7980588125063869,0.7980588125063869,0.0,0.7692307692307692
2580,1,fd822767,f0bfd452,92236.109375,TRANSFER,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
2581,1,59e214ab,75d7cd77,104267.9375,TRANSFER,0,0.7417787913350707,0.7417787913350707,0.0,0.6
2582,1,5e0bbc28,2484472c,176127.453125,TRANSFER,0,0.7914235692737203,0.7914235692737203,0.0,0.7384615384615385
2583,1,91cea023,faec741b,94087.34375,TRANSFER,0,0.8052340226780329,0.8052340226780329,0.0,0.8076923076923077
2584,1,3fdb355c,91ad0a43,172867.65625,TRANSFER,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
2585,1,afdf869b,e4133cf3,277611.59375,TRANSFER,0,0.8147997674353576,0.8147997674353576,0.0,0.8692307692307693
2586,1,003503fc,53474875,1755646.75,TRANSFER,0,0.8102691656064758,0.8102691656064758,0.0,0.8384615384615385
2587,1,42ce55da,6b03bb23,2441078.25,TRANSFER,0,0.8090614673106034,0.8090614673106034,0.0,0.8307692307692307
2588,1,ecd62a49,f5310241,1147953.875,TRANSFER,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
2589,1,dc6c009a,7ad841db,395709.21875,TRANSFER,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
2590,1,5a982155,024f00bf,168001.9375,TRANSFER,0,0.7538392351238842,0.7538392351238842,0.0,0.6230769230769231
2591,1,7e8044b7,c70196a2,2032275.625,TRANSFER,0,0.8169028865976178,0.8169028865976178,0.0,0.8846153846153846
2592,1,d4105054,4bbab956,44944.3203125,TRANSFER,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
2593,1,45e3767d,33565c1d,957339.5,TRANSFER,0,0.9089936169765942,0.8811904918806477,0.027803125095946513,0.976923076923077
2594,1,f6288fc3,ecf32441,459709.78125,TRANSFER,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
2595,1,625d0433,ecf97e77,637758.375,TRANSFER,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
2600,1,5f250c96,39490d89,194351.546875,TRANSFER,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
2602,1,964694c5,2405b539,230943.6875,CASH_OUT,0,0.812591775240771,0.812591775240771,0.0,0.8538461538461539
2632,1,32d00b83,e4133cf3,127143.2265625,CASH_OUT,0,0.8147997674353576,0.8147997674353576,0.0,0.8692307692307693
2633,1,c1d56488,6dc917a0,276138.125,CASH_OUT,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
2639,1,5c00d9db,d07cdb7e,432168.03125,CASH_OUT,0,0.9146526835252926,0.8877274398751002,0.026925243650192443,1.0
2798,2,bf935c80,9f1b8ed5,53763.6484375,TRANSFER,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
2800,2,07acd295,91ad0a43,106141.921875,TRANSFER,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
2801,2,a2ce2219,b55e0814,82616.296875,TRANSFER,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
2802,2,d3ca91a8,315ec0ee,149935.6875,TRANSFER,0,0.7417787913350707,0.7417787913350707,0.0,0.6
2803,2,f18dabf5,7fa93a33,13126.23046875,TRANSFER,0,0.7794267643754282,0.7794267643754282,0.0,0.6923076923076923
2808,2,8955132b,cfe3c320,55898.94140625,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
2811,2,4dec4b8a,975b3dc2,52054.69140625,CASH_OUT,0,0.8147554259549453,0.8147554259549453,0.0,0.8730769230769231
2818,2,01c4ac95,cb2283a0,26596.109375,CASH_OUT,0,0.8137094601715017,0.8137094601715017,0.0,0.8615384615384616
2825,2,6693b690,c72679db,147176.03125,TRANSFER,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
2830,2,8d32f53c,aaef0d74,222108.21875,CASH_OUT,0,0.9279276716294278,0.9033032491885283,0.024624422440899463,0.9692307692307692
2834,2,f17e81f1,b4a406a5,38473.98828125,TRANSFER,0,0.6467514076558744,0.6467514076558744,0.0,0.5153846153846153
2845,2,d31a7580,c5480387,65971.8203125,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
2853,2,52e9d58b,d8e23cc9,106622.703125,TRANSFER,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
2874,2,e4df5dde,062b865f,140396.65625,CASH_OUT,0,0.796483464040122,0.796483464040122,0.0,0.7615384615384615
2886,2,b5fd3294,75d7cd77,48899.0703125,CASH_OUT,0,0.7417787913350707,0.7417787913350707,0.0,0.6
2888,2,139193d4,ce2e0a55,56432.76953125,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
2961,2,c8eb1031,024f00bf,101226.5078125,CASH_OUT,0,0.7538392351238842,0.7538392351238842,0.0,0.6230769230769231
2965,2,999294f9,3df92e2e,365254.375,TRANSFER,0,0.8038841893430972,0.8038841893430972,0.0,0.8
2976,2,85316770,e195b5ae,108157.5078125,TRANSFER,0,0.8038841893430972,0.8038841893430972,0.0,0.8
3009,2,5067f89a,d8206f2c,9255.25,CASH_OUT,0,0.7500936850035981,0.7500936850035981,0.0,0.6153846153846154
3010,2,b5421321,e3373c61,36361.33984375,CASH_OUT,0,0.8102691656064758,0.8102691656064758,0.0,0.8384615384615385
3011,2,0a367534,f5310241,68968.25,CASH_OUT,0,0.7606560220191948,0.7606560220191948,0.0,0.6384615384615384
3012,2,98d60d69,6a401719,8760.7099609375,CASH_OUT,0,0.807820827874701,0.807820827874701,0.0,0.823076923076923
3013,2,9073981b,eb2624a9,18672.01953125,CASH_OUT,0,0.7460853668177614,0.7460853668177614,0.0,0.6076923076923078
3014,2,36efedf1,b55e0814,93793.8828125,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
3015,2,cb566aaf,529d0375,51630.01171875,CASH_OUT,0,0.8090614673106034,0.8090614673106034,0.0,0.8307692307692307
3016,2,e814eb12,8967a51f,30095.3203125,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
3017,2,acee5efa,ecf32441,214983.828125,CASH_OUT,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
3018,2,8f67c68d,c0807798,295143.53125,CASH_OUT,0,0.8686387016216882,0.8360409783154009,0.032597723306287296,0.8923076923076922
3019,2,5e5d0731,3df92e2e,454775.21875,CASH_OUT,0,0.8038841893430972,0.8038841893430972,0.0,0.8
3020,2,14dc53fd,88ac06a3,341122.21875,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
3029,2,f7f8fb78,d07cdb7e,312856.0,CASH_OUT,0,0.9170706359402124,0.8905384699121781,0.02653216602803432,1.0
3035,2,f0e88628,b5034b35,94658.1484375,CASH_OUT,0,0.8038841893430972,0.8038841893430972,0.0,0.8
3036,2,f6d2d871,e4133cf3,68588.8828125,CASH_OUT,0,0.8147997674353576,0.8147997674353576,0.0,0.8692307692307693
3037,2,613d6fcb,d67b9849,132382.5625,CASH_OUT,0,0.807820827874701,0.807820827874701,0.0,0.823076923076923
3038,2,cac606ef,64a44351,148688.703125,TRANSFER,0,0.7771201496744762,0.7771201496744762,0.0,0.6846153846153846
3059,2,f2955a0c,f14f9f58,1096187.25,TRANSFER,1,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
3060,2,2b5cca5c,df7c6a6a,1096187.25,CASH_OUT,1,0.7896134547746336,0.7896134547746336,0.0,0.7307692307692308
3068,2,5a0eabb9,da73f608,108659.34375,CASH_OUT,0,0.7837507712869746,0.7837507712869746,0.0,0.7076923076923077
3072,2,2b2b6ede,2315cece,97601.1171875,CASH_OUT,0,0.7573516733210894,0.7573516733210894,0.0,0.6307692307692307
3073,2,25224346,b9db8f12,48183.1015625,CASH_OUT,0,0.8137094601715017,0.8137094601715017,0.0,0.8615384615384616
3074,2,42e28170,dca49018,96785.2421875,CASH_OUT,0,0.7667226075477056,0.7667226075477056,0.0,0.6538461538461539
3075,2,18e82c43,faec741b,256481.703125,CASH_OUT,0,0.8052340226780329,0.8052340226780329,0.0,0.8076923076923077
3076,2,66a97508,ecf32441,37493.87109375,CASH_OUT,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
3077,2,ba196b10,a7d47e30,58981.28125,CASH_OUT,0,0.79485475059469,0.79485475059469,0.0,0.7538461538461538
3078,2,d7939c91,7c8e2711,293358.03125,CASH_OUT,0,0.9264445952786067,0.9015451352434015,0.024899460035205156,0.9230769230769231
3079,2,b7c91b96,aaef0d74,108702.859375,CASH_OUT,0,0.9279276716294278,0.9033032491885283,0.024624422440899463,0.9692307692307692
3080,2,bbd798b7,cfe3c320,210833.375,CASH_OUT,0,0.7877345973905113,0.7877345973905113,0.0,0.7230769230769231
3081,2,4ce65f3e,7ad841db,106336.359375,CASH_OUT,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
3082,2,2b8bf9ad,ecf32441,163717.4375,CASH_OUT,0,0.7138572338595794,0.7138572338595794,0.0,0.5615384615384615
3083,2,13bb37ba,c00f6764,280267.65625,CASH_OUT,0,0.8024940540814368,0.8024940540814368,0.0,0.7923076923076924
3084,2,2b154265,3df92e2e,381480.0,CASH_OUT,0,0.8038841893430972,0.8038841893430972,0.0,0.8
3085,2,fbd01fce,7ad841db,194008.390625,CASH_OUT,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
3086,2,00c2e817,7ad841db,178805.234375,CASH_OUT,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
3094,2,421c4ea5,e4133cf3,74935.578125,CASH_OUT,0,0.8147997674353576,0.8147997674353576,0.0,0.8692307692307693
3096,2,62afba5a,119dfcd1,69734.1171875,CASH_OUT,0,0.7747063874219665,0.7747063874219665,0.0,0.676923076923077
3107,2,fb741e0f,7ad841db,235419.90625,CASH_OUT,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
3118,2,d3a37047,91ad0a43,71579.5234375,CASH_OUT,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
3119,2,c70af27c,70a1c2b3,203330.046875,TRANSFER,0,0.7500936850035981,0.7500936850035981,0.0,0.6153846153846154
3121,2,056c1533,e3373c61,101485.5,CASH_OUT,0,0.8102691656064758,0.8102691656064758,0.0,0.8384615384615385
3122,2,de1e2c99,53474875,57908.3515625,CASH_OUT,0,0.8102691656064758,0.8102691656064758,0.0,0.8384615384615385
3123,2,8a6b1b47,ecf97e77,87732.7421875,CASH_OUT,0,0.7637735776332538,0.7637735776332538,0.0,0.6461538461538462
3124,2,8b5d10cf,e4133cf3,185611.953125,CASH_OUT,0,0.8147997674353576,0.8147997674353576,0.0,0.8692307692307693
3125,2,6e6cd009,7044badf,89412.5625,CASH_OUT,0,0.9212853641380524,0.8954653264341702,0.025820037703882193,0.9384615384615385
3126,2,c12469a5,7ad841db,158406.65625,CASH_OUT,0,0.811445457200453,0.811445457200453,0.0,0.8461538461538461
3127,2,ec50a8b4,c1ec2550,358457.0,CASH_OUT,0,0.8860306614081146,0.8552107523243659,0.030819909083748653,0.9
3128,2,1615ae84,aaef0d74,245091.484375,CASH_OUT,0,0.9279276716294278,0.9033032491885283,0.024624422440899463,0.9692307692307692
3129,2,dc83900d,b285e3d4,115800.390625,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
3130,2,82b6e237,88ac06a3,128357.046875,CASH_OUT,0,0.7721761523034925,0.7721761523034925,0.0,0.6692307692307693
3131,2,2ea95469,f0f7cc05,256624.125,CASH_OUT,0,0.8169028865976178,0.8169028865976178,0.0,0.8846153846153846
3132,2,ef4f6d64,70a1c2b3,63057.48828125,CASH_OUT,0,0.7500936850035981,0.7500936850035981,0.0,0.6153846153846154
3133,2,15224313,b9db8f12,330334.4375,CASH_OUT,0,0.8137094601715017,0.8137094601715017,0.0,0.8615384615384616
3134,2,2776510e,8bf4f21e,279843.1875,CASH_OUT,0,0.9056347902028618,0.8773373902017353,0.02829740000112646,0.8923076923076922
3148,2,788cfddc,2c8dcf17,336413.40625,TRANSFER,0,0.7763267411885072,0.7763267411885072,0.0,0.6846153846153846
3156,2,a089d0c4,75d7cd77,132513.703125,TRANSFER,0,0.7417787913350707,0.7417787913350707,0.0,0.6
3162,2,86253c7d,ef67809b,963532.125,TRANSFER,1,0.6979294468304119,0.6979294468304119,0.0,0.5461538461538462
3163,2,554fbb24,d67b9849,963532.125,CASH_OUT,1,0.807820827874701,0.807820827874701,0.0,0.823076923076923
